source_id,display_name,type,mean_citedness_2yr,works_count,h_index
S50004817,Neuromuscular Disorders,journal,0.45652173913043476,,138
S50016660,American Journal of Ophthalmology,journal,3.593103448275862,,290
S50128530,The Classical Review,journal,0.02120141342756184,,58
S50147421,Journal of Family Psychology,journal,1.2282398452611218,,191
S50352613,Journal of Neuropsychiatry,journal,2.0357142857142856,,156
S50372074,Applied Mathematics and Computation,journal,2.3052792654934966,,197
S5043789,Biodiversity and Conservation,journal,3.14962962962963,,192
S50623261,Identity,journal,3.176470588235294,,66
S51001188,Qualitative Research in Psychology,journal,7.19672131147541,,70
S5103665,Techniques in Hand and Upper Extremity Surgery,journal,0.29292929292929293,,48
S51102485,International Journal of Behavioral Development,journal,1.793774319066148,,150
S51332966,Revue française de linguistique appliquée,journal,0.0,,31
S51360982,Automatica,journal,5.028495692511597,,400
S51499954,Teaching of Psychology,journal,3.009259259259259,,85
S51590970,Brain Imaging and Behavior,journal,2.139941690962099,,89
S51642650,Journal of Intercultural Communication Research,journal,1.3246753246753247,,39
S51654951,Knee Surgery Sports Traumatology Arthroscopy,journal,5.090714285714285,,194
S51877618,Neuropsychology Review,journal,6.2125,,143
S51885707,Annals of Tourism Research,journal,6.655813953488372,,304
S51933024,Critical Studies on Terrorism,journal,2.1464968152866244,,43
S52059345,British Journal of Health Psychology,journal,2.4205607476635516,,140
S52086871,Indian Journal of Pathology and Microbiology,journal,0.7591623036649214,,49
S52165136,Family Practice,journal,1.583011583011583,,150
S5226199,Engineering Analysis with Boundary Elements,journal,3.57943143812709,,98
S52388535,Folia Linguistica,journal,0.6134020618556701,,61
S52438992,Zeitschrift für Sportpsychologie,journal,0.0,,20
S52566953,Water Research,journal,12.562278281434766,,460
S52732750,Frontiers in Physiology,journal,3.7475667189952904,,232
S52866267,Sociologija,journal,0.47761194029850745,,15
S52939411,Medical Engineering & Physics,journal,2.6912751677852347,,149
S52978869,Journal of Neurolinguistics,journal,1.1442307692307692,,88
S53055215,Child Abuse & Neglect,journal,3.244386873920553,,243
S53056752,International Journal of Psychology,journal,2.1557562076749437,,128
S53118794,Journal of Plant Nutrition,journal,2.392226148409894,,132
S531269,International Emergency Nursing,journal,2.0417754569190603,,64
S53135262,Journal of Educational and Behavioral Statistics,journal,1.2301587301587302,,100
S53142634,International Journal of Medical Informatics,journal,5.782112274024739,,173
S53297675,Ciência & Saúde Coletiva,journal,1.0461718293395674,,131
S53301456,Journal of Family Violence,journal,1.3705263157894736,,135
S53315755,Neurochemistry International,journal,5.2272727272727275,,171
S53429330,Stress and Health,journal,3.0223880597014925,,110
S53450646,Water Science & Technology,journal,4.016620498614959,,192
S53726244,Journal of Managerial Psychology,journal,3.510917030567686,,146
S53787413,Journal of Memory and Language,journal,3.0862944162436547,,264
S5398819,International Journal of Surgery Case Reports,journal,0.9058953778023803,,49
S5404568,Dementia,journal,1.7949640287769784,,92
S5406959314,مجلة جامعة جازان للعلوم الإنسانية,journal,0.011235955056179775,,1
S5406979607,International Journal of Computer Information Systems and Industrial Management Applications,journal,0.06010518407212622,,4
S5406987359,Dragoman Journal,journal,0.3103448275862069,,3
S5406988342,Journal of Asian Development Studies,journal,0.7592760180995475,,9
S5407022231,Open Science Talk,journal,0.25,,3
S5407034396,JMIRx Bio,journal,1.6382978723404256,,3
S5407036482,Fremdsprachen Lehren und Lernen,journal,0.16923076923076924,,5
S5407037976,Inverge Journal of Social Sciences,journal,0.44782608695652176,,4
S5407039922,Psychology Research and Practice,journal,0.047619047619047616,,2
S5407040188,Mental Health and Digital Technologies,journal,0.975609756097561,,5
S5407040489,Vocabulary Learning and Instruction,journal,0.7241379310344828,,13
S5407042860,Discover Medicine,journal,1.5683333333333334,,13
S5407042889,Discover Public Health,journal,1.0158215010141989,,13
S5407043249,Research Journal of Psychology,journal,0.2454780361757106,,4
S5407046265,International Journal of Cognitive Sciences,journal,0.09523809523809523,,1
S5407047359,Edinburgh Open Research,journal,0.015873015873015872,,2
S5407047409,Research in Neurodiversity,journal,0.22413793103448276,,2
S5407047459,Journal of Recent Innovations in Computer Science and Technology,journal,0.7906976744186046,,3
S5407049101,Multidisciplinary Biomechanics Journal,journal,0.0948905109489051,,2
S5407050210,International Journal of Informatics Engineering and Computing,journal,0.0967741935483871,,1
S5407051740,Computational Linguistics in Bulgaria,journal,0.0,,0
S5407052408,Journal of Studies in the English Language,journal,0.4,,2
S5407053107,IDEAH,journal,0.1,,4
S5407054198,Medical Electronics Symposium,journal,0.0,,1
S5407055014,Papers from the International Scientific Conference of the European Studies Department Jean Monnet Centre of Excellence Faculty of Philosophy at Sofia University “St Kliment Ohridski”,journal,0.02702702702702703,,1
S54143609,Stress,journal,4.4361702127659575,,110
S54222852,International Ophthalmology Clinics,journal,1.371900826446281,,73
S54255202,Geographical Journal,journal,1.8022598870056497,,212
S54351841,Journal of Police and Criminal Psychology,journal,1.7033492822966507,,51
S54542293,The Journal of Infectious Diseases,journal,3.802555168408827,,372
S54753935,Estudos de Psicologia (Campinas),journal,0.5202020202020202,,49
S54795217,The Journal of Educational Research,journal,1.8565217391304347,,158
S548917,The Journal of Nutritional Biochemistry,journal,3.8263473053892216,,189
S54899181,The Spanish Journal of Psychology,journal,2.2333333333333334,,78
S54913114,Review of Policy Research,journal,2.2797927461139897,,81
S55099511,Research in Organizational Behavior,journal,3.2857142857142856,,112
S55107261,British Journal of Pharmacology,journal,4.650704225352112,,318
S55148250,Topics in Stroke Rehabilitation,journal,2.1300448430493275,,100
S55175622,Educational Researcher,journal,3.5964912280701755,,272
S55310782,Journal of Computing in Higher Education,journal,4.245454545454545,,79
S5555990,Journal of Neuroscience,journal,3.932397295891836,,655
S55607595,Folia Parasitologica,journal,1.8888888888888888,,57
S55618883,Psychology and Aging,journal,1.6445623342175066,,251
S55619869,Journal of Rational-Emotive & Cognitive-Behavior Therapy,journal,1.5925925925925926,,61
S55766510,Math Horizons,journal,0.11834319526627218,,16
S55776271,Viruses,journal,4.195298372513562,,188
S55835182,Child Indicators Research,journal,1.9130434782608696,,72
S56219825,Zeitschrift für Papyrologie und Epigraphik,journal,0.0,,20
S56240272,Behavior Therapy,journal,4.364864864864865,,213
S56404657,Hesperia The Journal of the American School of Classical Studies at Athens,journal,0.5283018867924528,,73
S56493663,International Journal of Nursing Studies,journal,5.7594771241830065,,212
S5675302,Clinical Gerontologist,journal,2.3805309734513274,,66
S57033397,Journal of Empirical Research on Human Research Ethics,journal,2.063063063063063,,61
S5707928,Materials Chemistry and Physics,journal,5.488511749347259,,197
S57173539,Teaching Statistics,journal,1.320754716981132,,33
S57252141,EMBO Reports,journal,5.23394495412844,,254
S5727865,Mind Brain and Education,journal,1.8333333333333333,,66
S57293258,MIS Quarterly,journal,6.663594470046083,,359
S5743915,Journal of Computer Assisted Learning,journal,6.8538461538461535,,159
S57449756,Molecular Endocrinology,journal,0.0,,261
S5745031,Solar Energy,journal,7.872657580919932,,287
S57552105,Molecular Biology and Evolution,journal,8.595297029702971,,330
S57645461,The Journal of Primary Prevention,journal,0.0,,87
S57770130,Journal of Drug Issues,journal,0.927536231884058,,88
S57892594,Journal of Applied Developmental Psychology,journal,1.943609022556391,,145
S57920390,American Journal of Psychiatric Rehabilitation,journal,0.2702702702702703,,42
S58085280,Bipolar Disorders,journal,1.4838709677419355,,170
S58126648,Personal and Ubiquitous Computing,journal,5.154929577464789,,126
S58188655,Challenges,journal,2.66412213740458,,44
S58220144,Research on Child and Adolescent Psychopathology,journal,2.5377643504531724,,229
S58516903,Journal of Cleaner Production,journal,12.597018402049848,,450
S58535122,Language and Cognitive Processes,journal,0.0,,138
S58778951,Perception,journal,0.9209302325581395,,171
S58854535,Psychological Science,journal,5.917948717948718,,416
S58867329,Journal of Thermal Analysis and Calorimetry,journal,4.169574533210897,,150
S59012888,Physica Scripta,journal,2.7783155856727975,,151
S59060466,International review of neurobiology,book series,1.625925925925926,,137
S59062809,Quarterly Journal of Experimental Psychology,journal,1.5419501133786848,,159
S59133484,RELC Journal,journal,4.829545454545454,,96
S59157177,Annales Françaises d Anesthésie et de Réanimation,journal,0.0,,58
S59248909,European Urology Supplements,journal,0.0,,50
S59289252,Intereconomics,journal,2.2950819672131146,,53
S59311786,Social Science Research,journal,1.9666666666666666,,159
S59392935,Translational Stroke Research,journal,3.583011583011583,,90
S59402630,Letters on Evolutionary Behavioral Science,journal,0.20833333333333334,,13
S59628311,Behavioral and Brain Sciences,journal,1.0324400564174894,,303
S59685179,Pharmacology Biochemistry and Behavior,journal,2.7876106194690267,,211
S59702976,"American Journal of Physiology-Regulatory, Integrative and Comparative Physiology",journal,2.00765306122449,,247
S59750172,Scottish Medical Journal,journal,1.6727272727272726,,64
S59821943,Journal of Primary Care & Community Health,journal,2.972644376899696,,62
S59840410,European Journal of Physical and Rehabilitation Medicine,journal,4.05,,64
S59987174,Transplantation and Cellular Therapy,journal,1.0345319634703196,,170
S6010938,Journal of Chemical Neuroanatomy,journal,2.610169491525424,,108
S60281869,British Educational Research Journal,journal,3.368131868131868,,142
S60318618,World Journal of Surgery,journal,1.7547956630525439,,218
S60349069,International Journal of Cancer Research,journal,0.0,,20
S60362788,Cellular and Molecular Life Sciences,journal,6.804265041888804,,330
S60406085,Geoscientific model development,journal,4.379432624113475,,203
S60495864,Zeitschrift für Pädagogische Psychologie,journal,0.6944444444444444,,54
S60503757,International Journal of Drug Policy,journal,3.5857307249712314,,130
S60559904,International Journal of Nonprofit and Voluntary Sector Marketing,journal,0.0,,65
S60561668,Physical Therapy Reviews,journal,0.7232142857142857,,50
S60635053,Language and Linguistics Compass,journal,1.4945054945054945,,100
S60711021,Journal of the American Academy of Child & Adolescent Psychiatry,journal,0.5944180522565321,,359
S60775588,Reviews in Aquaculture,journal,9.581325301204819,,144
S60865174,Journal of the American College of Cardiology,journal,1.1861429741909053,,617
S61066606,Social Behavior and Personality An International Journal,journal,1.1436363636363636,,109
S6115874,Development and Psychopathology,journal,3.472289156626506,,264
S61175029,Epidemiology and Infection,journal,2.665083135391924,,169
S61413993,Journal of Business and Psychology,journal,4.299539170506913,,140
S61446109,Human Relations,journal,3.7432432432432434,,256
S6147291,Virology,journal,2.7899761336515514,,287
S61501767,Psychology of Religion and Spirituality,journal,0.7766497461928934,,75
S61564791,Aerospace Science and Technology,journal,4.170871013802951,,135
S61703936,Journal of Educational Psychology,journal,2.3653333333333335,,395
S61740008,British journal of surgery,journal,0.47076403326403327,,311
S61781353,Brain and Language,journal,1.891566265060241,,215
S61805644,Annals of Saudi Medicine,journal,1.8360655737704918,,79
S61821002,Psychology in the Schools,journal,2.605849582172702,,142
S61831462,Canadian Journal of Behavioural Science/Revue canadienne des sciences du comportement,journal,0.5064935064935064,,102
S6195976,Journal of Computational and Theoretical Nanoscience,journal,0.0,,63
S62013203,Journal of Experimental Psychology General,journal,2.0325520833333335,,306
S6201399,International Journal of Evolutionary Biology,journal,0.0,,38
S62083070,Nineteenth Century Contexts,journal,0.2702702702702703,,32
S62103174,Immunogenetics,journal,2.0365853658536586,,139
S62186313,Innovation in Language Learning and Teaching,journal,3.6971279373368144,,62
S62201805,Journal of Economic Behavior & Organization,journal,2.703531598513011,,220
S62317556,Language Speech and Hearing Services in Schools,journal,1.703056768558952,,111
S62385986,The Metropolitan Museum of Art Bulletin,journal,0.0,,28
S62416990,Feminism & Psychology,journal,1.6153846153846154,,88
S62426309,Nicotine & Tobacco Research,journal,2.8285714285714287,,154
S62445580,Journal of Health Psychology,journal,1.6181262729124237,,144
S62507270,Der Nervenarzt,journal,1.141089108910891,,60
S62523962,College & Research Libraries News,journal,0.5388127853881278,,38
S62532593,Stroke,journal,1.883076923076923,,457
S62565178,Nurse Education Today,journal,4.837022132796781,,164
S62602987,Particuology,journal,3.606602475928473,,95
S62704344,American Journal of Physiology-Cell Physiology,journal,4.8785425101214575,,270
S62730910,Journal of Contemporary European Studies,journal,1.8471615720524017,,58
S62969111,Data Science Journal,journal,2.532258064516129,,49
S6309402219,Preprints.org,repository,0.8132119035402771,,90
S63151042,Erkenntnis,journal,0.8136986301369863,,93
S63831852,World Medical & Health Policy,journal,1.3509933774834437,,32
S63896471,Active Learning in Higher Education,journal,2.633663366336634,,92
S63956823,Annales Geophysicae,journal,1.5289256198347108,,129
S64016596,Acta Materialia,journal,10.105181747873162,,417
S640450,Journal of Clinical Psychology,journal,2.1542056074766354,,207
S64079723,Journal of Forensic Psychiatry and Psychology,journal,1.3430656934306568,,63
S64097828,BMC Evolutionary Biology,journal,0.0,,185
S64145856,Journal of Neurogenetics,journal,0.7272727272727273,,67
S64187185,Nature Communications,journal,16.819927784349126,,749
S64250036,Multivariate Behavioral Research,journal,2.871287128712871,,170
S64299112,International Journal of Rehabilitation Research,journal,1.2794117647058822,,85
S64311837,Carbohydrate Polymers,journal,12.113814074717636,,342
S64334809,Swiss Journal of Psychology,journal,0.0,,49
S64418186,Journal of Clinical Epidemiology,journal,4.278327832783278,,343
S64506217,Contemporary Educational Psychology,journal,4.047058823529412,,188
S64717833,Journal of Language Teaching and Research,journal,1.0796296296296297,,54
S64744539,Organizational Behavior and Human Decision Processes,journal,5.565656565656566,,270
S64831726,Journal of Leadership & Organizational Studies,journal,4.394736842105263,,109
S64869615,Psychologische Rundschau,journal,0.6846846846846847,,39
S64935255,Curriculum Inquiry,journal,0.7794117647058824,,92
S64942916,European Heart Journal - Cardiovascular Imaging,journal,1.3477425552353506,,131
S65092430,International Journal of Adaptive Control and Signal Processing,journal,3.4466911764705883,,95
S65139510,Stem Cells,journal,3.506787330316742,,286
S65364685,JAMA Internal Medicine,journal,7.004901960784314,,260
S6552842,Games,journal,0.6787878787878788,,32
S65770309,Child s Nervous System,journal,1.2060869565217391,,122
S65932378,Genetics,journal,5.177871148459384,,422
S66034498,Acta Neurologica Scandinavica,journal,0.5523255813953488,,160
S66039016,ACM SIGCOMM Computer Communication Review,journal,3.2580645161290325,,225
S66320806,Transfusion Medicine,journal,0.9172932330827067,,83
S66394278,German Politics,journal,2.3375,,55
S6672359,Revue des Maladies Respiratoires,journal,0.2311212814645309,,40
S66816338,Journal of Clinical Psychology in Medical Settings,journal,1.7215909090909092,,75
S66857027,Musicae Scientiae,journal,1.6224489795918366,,75
S67039580,Infant Behavior and Development,journal,2.711297071129707,,149
S67072002,Journal of Network and Systems Management,journal,4.459807073954984,,59
S67121968,Aquatic Invasions,journal,1.8571428571428572,,66
S67147237,American Journal of Orthodontics and Dentofacial Orthopedics,journal,2.0667678300455234,,224
S67154222,Oecologia,journal,2.158590308370044,,321
S67377460,Journal of Intellectual Disability Research,journal,1.5907780979827089,,161
S67393510,Angewandte Chemie International Edition,journal,14.803003217733286,,732
S67473218,Language Sciences,journal,1.4864864864864864,,95
S67507294,Peace and Conflict Journal of Peace Psychology,journal,1.0,,64
S67524285,Human Nature,journal,1.873015873015873,,113
S67703274,Journal of Religion and Health,journal,2.134193548387097,,96
S67716761,Journal of Alloys and Compounds,journal,5.985095812633073,,264
S67807940,ZAMM ‐ Journal of Applied Mathematics and Mechanics / Zeitschrift für Angewandte Mathematik und Mechanik,journal,3.347867298578199,,122
S67831204,Computer Graphics Forum,journal,2.1614906832298137,,167
S678965,Value in Health,journal,0.2866570775869363,,169
S67965910,International Journal of Surgery,journal,3.56763862332696,,133
S68090385,Allergy,journal,5.393483709273183,,251
S68231181,Visitor Studies,journal,1.5769230769230769,,36
S68240649,Cancer Prevention Research,journal,2.677725118483412,,132
S68257882,Communication Education,journal,2.135135135135135,,120
S68332911,TURKISH JOURNAL OF MEDICAL SCIENCES,journal,1.4308035714285714,,56
S68436342,Psychiatric Bulletin,journal,0.0,,72
S68503284,Journal of Community & Applied Social Psychology,journal,1.7294372294372293,,98
S6860681,Human Immunology,journal,1.011138613861386,,128
S68632876,Social Studies of Science,journal,2.5104166666666665,,167
S68667125,Heterocyclic Communications,journal,3.8125,,32
S68667861,Bautechnik,journal,0.3952991452991453,,28
S68719679,Vision Research,journal,1.9538461538461538,,287
S68724622,JAMA Ophthalmology,journal,4.32311320754717,,142
S68901728,Osteologie/Osteology,journal,0.0443213296398892,,12
S68913162,Journal of Information Science,journal,2.047872340425532,,110
S69210698,Evolutionary Psychology,journal,0.8554216867469879,,79
S69289175,Progress in Neurobiology,journal,4.280172413793103,,324
S69617268,Scandinavian Journal of Pain,journal,1.6516129032258065,,53
S69627091,Journal of School Psychology,journal,4.264423076923077,,166
S69759517,Srpski arhiv za celokupno lekarstvo,journal,0.2625482625482625,,30
S69977080,Romanticism,journal,0.0891089108910891,,22
S70010600,Information Communication & Society,journal,3.453781512605042,,173
S70053155,The Lancet Neurology,journal,15.565508021390375,,456
S70185877,Journal of Medical Ethics,journal,2.951492537313433,,131
S70513841,Addiction,journal,3.6232323232323234,,278
S70661765,Behavioral Sleep Medicine,journal,1.7083333333333333,,84
S70681891,Journal of Materials Engineering and Performance,journal,1.8611948236128346,,102
S70718007,Chaos Solitons & Fractals,journal,5.738210986874089,,200
S70907202,Geriatric Nursing,journal,2.273376159885796,,79
S70979998,Applied Microbiology and Biotechnology,journal,6.657546337157988,,332
S70995432,Journal of Technology in Human Services,journal,1.5,,51
S71144982,Psychological Medicine,journal,4.698770491803279,,332
S71149355,Molecular Psychiatry,journal,8.45536959553696,,320
S71191459,European Journal of Education,journal,4.872822299651568,,103
S71218591,Acta Politica,journal,1.9824561403508771,,84
S71285955,American Journal of Clinical Nutrition,journal,5.063583815028902,,498
S71291874,Ecotoxicology,journal,2.504878048780488,,129
S7140881,Journal of Virological Methods,journal,1.7697674418604652,,144
S71457257,Brazilian Journal of Psychiatry,journal,0.9201680672268907,,107
S71689608,International Journal of Bilingualism,journal,1.5129870129870129,,99
S71815470,Child and Adolescent Psychiatric Clinics of North America,journal,0.625615763546798,,113
S71860415,European Journal of Developmental Psychology,journal,2.1241379310344826,,75
S71913804,interactions,journal,2.147887323943662,,100
S71914880,Archaeological review from Cambridge,journal,0.0,,10
S71968408,Journal of Economic Psychology,journal,2.6423357664233578,,183
S71995303,Respiratory Medicine,journal,2.140565317035905,,174
S72188638,Experimental Hematology,journal,0.7881656804733728,,141
S72350973,Clinical Infectious Diseases,journal,5.558697972251868,,485
S72372694,Computational Intelligence and Neuroscience,journal,0.029850746268656716,,115
S7246984,Child Neuropsychology,journal,1.5517241379310345,,110
S7261370,Therapeutic Advances in Neurological Disorders,journal,3.9213836477987423,,92
S7265121,Medicina Intensiva,journal,0.4940944881889764,,51
S72684844,Journal of Animal Science,journal,0.8454945054945054,,268
S72772346,Human and Ecological Risk Assessment An International Journal,journal,1.8125,,107
S72851247,Modern Language Journal,journal,3.9646017699115044,,308
S72944096,Diabetic Medicine,journal,2.3801652892561984,,210
S73028643,Journal of Classification,journal,1.8979591836734695,,79
S73047979,International Journal of Urological Nursing,journal,0.5537190082644629,,17
S7325069,Cell Biology International,journal,3.146766169154229,,109
S733369,Basic and Applied Ecology,journal,3.7630522088353415,,120
S73374563,Learning & Memory,journal,3.053763440860215,,179
S73388012,Sex Roles,journal,3.272727272727273,,210
S73435037,The French Journal of Urology,journal,1.064039408866995,,41
S73564533,Psicologia Reflexão e Crítica,journal,2.55,,64
S73680622,Journal of Pensions Economics and Finance,journal,1.2619047619047619,,55
S73786128,Journal of Personality,journal,2.7896995708154506,,267
S7407050576,Flinders University Library Research Data,repository,0.0,,1
S7407050748,University of Edinburgh,repository,0.06560636182902585,,13
S7407050752,Faculty of 1000 Research Ltd,repository,0.0032906130931763078,,27
S7407050760,King's College London,repository,0.5517241379310345,,8
S7407050825,KU Leuven RDR,repository,0.08404802744425385,,3
S7407050887,UC San Diego,repository,0.008832881874926393,,8
S7407050898,JACOW,journal,0.1079429735234216,,20
S7407050956,Open Science Framework,repository,0.01411620294599018,,12
S7407051015,CDI B2Share,repository,0.03963133640552995,,5
S7407051053,DataverseNL,repository,0.1096938775510204,,8
S7407051089,"Tilburg University, Library & IT Services",repository,0.0,,2
S7407051112,Research Data Centre for Education at the DIPF,repository,0.32857142857142857,,4
S7407051277,E-Periodica,repository,0.001808590806330068,,78
S7407051289,ZHAW Digital Collection,repository,0.00463821892393321,,3
S7407051293,Publications Office of the European Union,repository,0.09087779690189329,,14
S7407051357,Edge Hill University,repository,0.019400352733686066,,10
S7407051372,University of Leicester,repository,0.00823045267489712,,3
S7407051487,UNC Dataverse,repository,0.016382014639247124,,5
S7407051488,UNC Libraries,repository,0.10729342327150085,,86
S7407051518,GESIS Data Archive,repository,0.2100371747211896,,30
S7407051534,Psychology Archives,repository,0.09924050632911392,,24
S7407051545,University Library Heidelberg,repository,0.012967581047381545,,44
S7407051576,George Mason University,repository,0.03220925205361003,,8
S7407051766,Classiques GARNIER,repository,0.0,,27
S7407052091,peDOCS,repository,0.05555555555555555,,30
S7407052114,Michigan State University Libraries,repository,0.05817556668647593,,25
S7407052290,National University of Singapore,repository,0.0063465783664459164,,63
S7407052443,Repositorio Datos de Investigación Pontificia Universidad Católica de Chile,repository,0.010135135135135136,,1
S7407052453,PubData,repository,0.04962243797195254,,5
S7407052515,Russian Agency for Digital Standardization,repository,0.038905775075987845,,17
S7407052721,Analysis & Policy Observatory,repository,0.22137404580152673,,20
S7407052835,Stanford Data Farm,repository,0.0023752969121140144,,2
S7407052875,Bayerisches Forschungsinstitut für Digitale Transformation (bidt),repository,0.0,,0
S7407052936,RODARE,repository,0.056638811513463325,,4
S7407052962,Max Planck Digital Library,repository,0.17737789203084833,,136
S7407052965,Open Science Lab,repository,0.0,,2
S7407052970,RepOD,repository,0.019111323459149548,,3
S7407052981,TIB Repositorium,repository,0.0003226639132679401,,15
S7407052985,Technische Universität Berlin – Universitätsbibliothek,repository,1.2417582417582418,,23
S7407052995,data_UMR,repository,0.00564652738565782,,10
S7407053000,Universitätsbibliothek Tübingen,repository,0.003995560488346282,,40
S7407053005,Universitäts- und Landesbibliothek Münster,repository,0.0024942440521872602,,11
S7407053010,EU PVSEC,repository,0.01937984496124031,,41
S7407053018,University of Chicago,repository,0.0,,1
S7407053046,University of Alberta Library,repository,0.0113544201135442,,49
S7407053062,Open Collections,repository,0.0026479274875241877,,51
S7407053148,Underline Science Inc.,repository,0.0007183416569747555,,1
S7407053152,Open Access CRIS of the University of Bern,repository,0.005703545271890596,,37
S7407053192,The University of Queensland,repository,0.10408921933085502,,42
S7407053236,Libra,repository,0.013575701794753797,,20
S7407053261,STAX,repository,0.013709677419354839,,14
S7407053503,Deutsche Sporthochschule Köln,repository,0.03225806451612903,,3
S7407055102,"Universitätsbibliographie, Universität Duisburg-Essen",repository,0.025146198830409357,,26
S7407055123,WU Research,repository,0.012583562721195438,,47
S7407055137,OpenAgrar,repository,0.010714285714285714,,42
S7407055148,Repository of Faculty of Mechanical Engineering and Naval Architecture University of Zagreb,repository,0.0,,17
S7407055182,ERA,repository,0.018295056442195406,,75
S7407055197,Repositório do ISCTE-IUL,repository,0.03320134023758757,,25
S7407055222,Pure Amsterdam UMC,repository,0.013597033374536464,,50
S7407055266,ASEP,repository,2.2,,37
S7407055304,Academic Production,repository,0.0,,8
S7407055359,Explore Bristol Research,repository,0.20967741935483872,,41
S7407055369,Lirias,repository,0.01151379336990959,,107
S7407055444,IRIS,repository,0.012459371614301192,,54
S7407055448,RUNE (Research UNE),repository,0.04367816091954023,,53
S7407055463,ResearchSpace (University of Auckland),repository,0.05761964735516373,,68
S7407055778,Global Perspectives in Communication,journal,0.35294117647058826,,1
S7407056020,piano b Arti e culture visive,journal,0.0,,0
S7407056237,Journal of Robustness Reports,journal,0.36363636363636365,,1
S7407056385,Institutional Repositories DataBase (IRDB),repository,0.0013845093185953729,,128
S7407056518,Excellence in Pediatrics Abstracts,journal,0.0,,0
S7407056939,Psychology and Cognitive Sciences,journal,0.011904761904761904,,1
S7407057166,Journal of Critical Study of Communication and Disability,journal,0.0,,1
S7407059372,Proceedings of the Amsterdam Colloquium,journal,1.803921568627451,,15
S7407060169,Eötvös Loránd Tudományegyetem,repository,0.034993270524899055,,7
S7407063269,open_UMR Marburg DSpace 10.0 (Philipps-Universität Marburg),repository,0.04113110539845758,,8
S7407063277,Research Commons (University of Waikato),repository,0.020793950850661626,,37
S7407063487,University of Aruba,repository,0.0,,0
S74080386,International Journal of Eating Disorders,journal,3.556348074179743,,222
S74425158,TURKISH JOURNAL OF VETERINARY AND ANIMAL SCIENCES,journal,0.8133333333333334,,35
S74612419,History of the Human Sciences,journal,1.0957446808510638,,60
S74622277,Journal of surgical education,journal,1.9605263157894737,,96
S74726891,Applied Intelligence,journal,4.182915506035283,,132
S74847328,Teachers College Record The Voice of Scholarship in Education,journal,1.5561797752808988,,184
S74970393,Global Change Biology,journal,10.398235664776308,,402
S75032094,International Journal of Advancements in Computing Technology,journal,0.0,,23
S75102731,Consciousness and Cognition,journal,2.2718446601941746,,167
S75142505,Chronobiology International,journal,2.0893246187363834,,147
S75150585,The Journal of Deaf Studies and Deaf Education,journal,1.9190476190476191,,112
S75230894,Cognitive and Behavioral Practice,journal,1.6231884057971016,,102
S75480959,Neurological Sciences,journal,1.975975975975976,,114
S75627607,Psychological Bulletin,journal,10.352941176470589,,654
S75702506,Gene,journal,2.951005025125628,,302
S75732244,Acta Endoscopica,journal,0.0,,17
S75832472,The Journal of Social Psychology,journal,2.045112781954887,,150
S7609525,Journal of Orthopaedic and Sports Physical Therapy,journal,4.5046728971962615,,199
S76304953,Investigative Ophthalmology & Visual Science,journal,3.568993074054342,,261
S76417895,Journal of Neuroscience Research,journal,2.560810810810811,,223
S76576941,Frontiers in Behavioral Neuroscience,journal,3.4098712446351933,,139
S766161,Cognitive Neurodynamics,journal,3.610752688172043,,69
S76633192,Journal of Business Ethics,journal,5.720430107526882,,370
S76728445,Social Science Quarterly,journal,1.4787234042553192,,128
S76739556,Archive of Applied Mechanics,journal,3.3769716088328074,,91
S76849566,Journal of Clinical Psychopharmacology,journal,1.7235023041474655,,162
S76877748,Public Administration Review,journal,3.5483870967741935,,251
S76880069,Implementation Science,journal,10.598173515981735,,207
S7689096,Anaesthesia,journal,3.9913606911447084,,204
S76900504,CHEST Journal,journal,0.6671607029430446,,410
S76910236,Ocean Engineering,journal,5.848577859627583,,174
S77085303,International Journal of Geriatric Psychiatry,journal,2.8646616541353382,,191
S77106123,Zeitschrift für Sprachwissenschaft,journal,1.1764705882352942,,41
S77368557,Health and Quality of Life Outcomes,journal,3.1548556430446193,,182
S77418581,Solid-State Electronics,journal,1.4961439588688945,,173
S77494981,PEDIATRICS,journal,4.730110159118727,,517
S77581241,Insect Science,journal,2.351785714285714,,79
S77883392,Language Culture and Curriculum,journal,3.0,,72
S78012151,Asia-Pacific Psychiatry,journal,1.2033898305084745,,47
S78119372,Physics of Life Reviews,journal,3.7442528735632186,,95
S78120914,Neurobiology of Learning and Memory,journal,1.8795811518324608,,157
S78280016,International Journal of Conflict Management,journal,1.7605633802816902,,91
S78398831,Learning and Instruction,journal,6.097251585623678,,201
S7858788,Analytical Biochemistry,journal,3.342908438061041,,408
S78735424,Cognitive Science,journal,1.6071428571428572,,249
S78750095,Psychosomatic Medicine,journal,1.4908536585365855,,295
S78787406,Archiv des öffentlichen Rechts,journal,0.049019607843137254,,17
S79054089,BMJ Open,journal,2.4085630091870343,,243
S79131028,Trends in Ecology & Evolution,journal,7.808791208791209,,513
S79233773,Medical Care,journal,1.826086956521739,,274
S79397681,Human Development,journal,1.8059701492537314,,129
S79415054,Psychologist,journal,0.0,,24
S79519963,International Affairs,journal,4.217731421121251,,245
S79535635,Child Development Perspectives,journal,5.631578947368421,,134
S79551877,ACM Transactions on Accessible Computing,journal,4.490909090909091,,53
S79564839,International Journal of Modelling and Simulation,journal,5.194756554307116,,43
S79587319,Journal of Experimental Psychology Applied,journal,0.7166666666666667,,130
